[BOOT] 2024-02-08T12:13:55Z CrowdSense System Init... OK
[DATA] 2024-02-08T12:13:55Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:0001 | MAC:1e:89:b6:1d:c5:a8 | SSID:L Bello_8361
[DATA] 2024-02-08T12:14:26Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-51 | FC:0x4000 | SEQ:0188 | MAC:f2:9f:5a:0e:88:3f | SSID:
[DATA] 2024-02-08T12:14:26Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-87 | FC:0x4000 | SEQ:0193 | MAC:f2:9f:5a:0e:88:3f | SSID:
[DATA] 2024-02-08T12:14:26Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-82 | FC:0x4000 | SEQ:0194 | MAC:f2:9f:5a:0e:88:3f | SSID:
[DATA] 2024-02-08T12:14:26Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-50 | FC:0x4000 | SEQ:0195 | MAC:f2:9f:5a:0e:88:3f | SSID:
[DATA] 2024-02-08T12:14:44Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-79 | FC:0x4000 | SEQ:0205 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:44Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-75 | FC:0x4000 | SEQ:0206 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:44Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-56 | FC:0x4000 | SEQ:0207 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:44Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-48 | FC:0x4000 | SEQ:0209 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:44Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-81 | FC:0x4000 | SEQ:0210 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:44Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-92 | FC:0x4000 | SEQ:0211 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:44Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-48 | FC:0x4000 | SEQ:0212 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-73 | FC:0x4000 | SEQ:0213 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-83 | FC:0x4000 | SEQ:0213 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-46 | FC:0x4000 | SEQ:0214 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-67 | FC:0x4000 | SEQ:0214 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-71 | FC:0x4000 | SEQ:0215 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-44 | FC:0x4000 | SEQ:0216 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-38 | FC:0x4000 | SEQ:0216 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-73 | FC:0x4000 | SEQ:0218 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-60 | FC:0x4000 | SEQ:0219 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-42 | FC:0x4000 | SEQ:0220 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-62 | FC:0x4000 | SEQ:0221 | MAC:56:3c:f9:d5:59:5f | SSID:
[ERROR] 2024-02-08T12:14:45Z Garbage collection started
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-43 | FC:0x4000 | SEQ:0221 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-37 | FC:0x4000 | SEQ:0222 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-59 | FC:0x4000 | SEQ:0224 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-70 | FC:0x4000 | SEQ:0225 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-39 | FC:0x4000 | SEQ:0226 | MAC:56:3c:f9:d5:59:5f | SSID:
[DEBUG] 2024-02-08T12:14:45Z Sensor overheat (65C)
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-40 | FC:0x4000 | SEQ:0227 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-44 | FC:0x4000 | SEQ:0228 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-42 | FC:0x4000 | SEQ:0229 | MAC:56:3c:f9:d5:59:5f | SSID:
[DATA] 2024-02-08T12:14:45Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-93 | FC:0x4000 | SEQ:0230 | MAC:56:3c:f9:d5:59:5f | SSID:
[WARN] 2024-02-08T12:14:45Z Sensor overheat (65C)
[DATA] 2024-02-08T12:15:03Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-72 | FC:0x4000 | SEQ:0239 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:03Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-64 | FC:0x4000 | SEQ:0240 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-68 | FC:0x4000 | SEQ:0241 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-52 | FC:0x4000 | SEQ:0242 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-83 | FC:0x4000 | SEQ:0243 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-71 | FC:0x4000 | SEQ:0244 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-76 | FC:0x4000 | SEQ:0245 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-86 | FC:0x4000 | SEQ:0246 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-40 | FC:0x4000 | SEQ:0247 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-40 | FC:0x4000 | SEQ:0248 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-45 | FC:0x4000 | SEQ:0248 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-84 | FC:0x4000 | SEQ:0249 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-57 | FC:0x4000 | SEQ:0250 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-48 | FC:0x4000 | SEQ:0251 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-53 | FC:0x4000 | SEQ:0252 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-62 | FC:0x4000 | SEQ:0253 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-57 | FC:0x4000 | SEQ:0254 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-82 | FC:0x4000 | SEQ:0255 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:04Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:0256 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:05Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-89 | FC:0x4000 | SEQ:0260 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:05Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-87 | FC:0x4000 | SEQ:0261 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:05Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-62 | FC:0x4000 | SEQ:0262 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:05Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-83 | FC:0x4000 | SEQ:0263 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:05Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-82 | FC:0x4000 | SEQ:0264 | MAC:52:7e:04:92:2e:54 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-64 | FC:0x4000 | SEQ:0273 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-59 | FC:0x4000 | SEQ:0274 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-38 | FC:0x4000 | SEQ:0275 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-72 | FC:0x4000 | SEQ:0276 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-52 | FC:0x4000 | SEQ:0277 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-54 | FC:0x4000 | SEQ:0278 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-50 | FC:0x4000 | SEQ:0279 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-63 | FC:0x4000 | SEQ:0280 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-60 | FC:0x4000 | SEQ:0281 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-71 | FC:0x4000 | SEQ:0282 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-57 | FC:0x4000 | SEQ:0282 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-83 | FC:0x4000 | SEQ:0283 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-78 | FC:0x4000 | SEQ:0283 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-56 | FC:0x4000 | SEQ:0284 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:38Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-76 | FC:0x4000 | SEQ:0286 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:39Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-78 | FC:0x4000 | SEQ:0287 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:39Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-70 | FC:0x4000 | SEQ:0288 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:39Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:0289 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:39Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-71 | FC:0x4000 | SEQ:0289 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:39Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:0290 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:39Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-51 | FC:0x4000 | SEQ:0292 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:39Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-82 | FC:0x4000 | SEQ:0295 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:39Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-48 | FC:0x4000 | SEQ:0296 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:15:39Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-37 | FC:0x4000 | SEQ:0298 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:16:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-40 | FC:0x4000 | SEQ:0307 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:16:10Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-51 | FC:0x4000 | SEQ:0308 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:16:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-61 | FC:0x4000 | SEQ:0308 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:16:10Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-92 | FC:0x4000 | SEQ:0309 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:16:10Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-77 | FC:0x4000 | SEQ:0310 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:16:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:0311 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:16:10Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-52 | FC:0x4000 | SEQ:0311 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:16:10Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-64 | FC:0x4000 | SEQ:0312 | MAC:2a:a9:36:95:4f:62 | SSID:
[DATA] 2024-02-08T12:16:12Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-39 | FC:0x4000 | SEQ:0313 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:12Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-46 | FC:0x4000 | SEQ:0314 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:12Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-79 | FC:0x4000 | SEQ:0315 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:12Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-39 | FC:0x4000 | SEQ:0316 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:12Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-71 | FC:0x4000 | SEQ:0317 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:12Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-46 | FC:0x4000 | SEQ:0318 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-52 | FC:0x4000 | SEQ:0319 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:12Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-93 | FC:0x4000 | SEQ:0320 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-64 | FC:0x4000 | SEQ:0321 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-38 | FC:0x4000 | SEQ:0321 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:0322 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-71 | FC:0x4000 | SEQ:0322 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-69 | FC:0x4000 | SEQ:0323 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-61 | FC:0x4000 | SEQ:0323 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-52 | FC:0x4000 | SEQ:0324 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-36 | FC:0x4000 | SEQ:0326 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-36 | FC:0x4000 | SEQ:0327 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:0328 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-95 | FC:0x4000 | SEQ:0329 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-48 | FC:0x4000 | SEQ:0330 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-44 | FC:0x4000 | SEQ:0330 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-72 | FC:0x4000 | SEQ:0335 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-44 | FC:0x4000 | SEQ:0336 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:13Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-48 | FC:0x4000 | SEQ:0337 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:16:14Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-68 | FC:0x4000 | SEQ:0338 | MAC:0e:43:17:7f:a0:95 | SSID:
[DATA] 2024-02-08T12:17:16Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-94 | FC:0x4000 | SEQ:0347 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:16Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-91 | FC:0x4000 | SEQ:0348 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-94 | FC:0x4000 | SEQ:0349 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-52 | FC:0x4000 | SEQ:0350 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-59 | FC:0x4000 | SEQ:0351 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-54 | FC:0x4000 | SEQ:0352 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:0353 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-86 | FC:0x4000 | SEQ:0354 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-85 | FC:0x4000 | SEQ:0355 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-67 | FC:0x4000 | SEQ:0356 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-49 | FC:0x4000 | SEQ:0357 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-69 | FC:0x4000 | SEQ:0358 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-54 | FC:0x4000 | SEQ:0359 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-35 | FC:0x4000 | SEQ:0360 | MAC:d6:ff:6d:18:3e:0a | SSID:
[ERROR] 2024-02-08T12:17:17Z Garbage collection started
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-93 | FC:0x4000 | SEQ:0360 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-58 | FC:0x4000 | SEQ:0361 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-88 | FC:0x4000 | SEQ:0362 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-70 | FC:0x4000 | SEQ:0363 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-46 | FC:0x4000 | SEQ:0363 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:17Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-86 | FC:0x4000 | SEQ:0364 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-86 | FC:0x4000 | SEQ:0369 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-44 | FC:0x4000 | SEQ:0370 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-48 | FC:0x4000 | SEQ:0371 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:18Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-93 | FC:0x4000 | SEQ:0372 | MAC:d6:ff:6d:18:3e:0a | SSID:
[DATA] 2024-02-08T12:17:45Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-43 | FC:0x4000 | SEQ:0381 | MAC:5a:90:56:7a:d5:b4 | SSID:L Bello_8361
[DATA] 2024-02-08T12:17:45Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-82 | FC:0x4000 | SEQ:0382 | MAC:5a:90:56:7a:d5:b4 | SSID:TP-LINK_2560
[INFO] 2024-02-08T12:17:45Z Reconnecting to MQTT broker...
[DATA] 2024-02-08T12:17:45Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-83 | FC:0x4000 | SEQ:0382 | MAC:5a:90:56:7a:d5:b4 | SSID:TP-LINK_2560
[DATA] 2024-02-08T12:17:45Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-64 | FC:0x4000 | SEQ:0383 | MAC:5a:90:56:7a:d5:b4 | SSID:
[DATA] 2024-02-08T12:17:46Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-40 | FC:0x4000 | SEQ:0384 | MAC:5a:90:56:7a:d5:b4 | SSID:L Bello_8361
[DATA] 2024-02-08T12:17:46Z | SRC:UPM-N-10.B1.P0.H01 | RSSI:-62 | FC:0x4000 | SEQ:0385 | MAC:5a:90:56:7a:d5:b4 | SSID:TP-LINK_2560
[DATA] 2024-02-08T12:17:46Z | SRC:UPM-N-10.B1.P0.L01 | RSSI:-83 | FC:0x4000 | SEQ:0385 | MAC:5a:90:56:7a:d5:b4 | SSID:TP-LINK_2560
